WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age calculation from,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc
RSL_107,-42.553569,173.505919,"Haumuri Bluff
Qt4, Tarapuhi Terrace","Qt4, Tarapuhi Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The Tarapuhi Terrace (Qt4) is capped by marine sediments and loess. The terrace is preserved as a hilltop, with no terrace riser present. An isolated outcrop of bedrock standing above the strath surface was identified and interpreted as a former sea stack. The elevation of the bedrock strath at this point was taken as equivalent to an inner edge. However; lat/long coordinates were not provided for this measurement, only for sample locations an unknown distance seaward from the inner margin from which lat/long and elevation information is derived. Therefore this indicator is considered marine limiting. 

",Differential GPS,165.8,2.0,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,"Field HB3, Laboratory 10175, 10178",OA17-001-001,multiple marine bivalve molluscs,94.0,28.2,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018
 Ota et al., 1984
 Ota et al., 1996",Deirdre Ryan,2020-06-01 22:15:59,,51.7,65.8,79.9,94.0,108.1,122.2,136.3,,Recalculation/Report,,,,,,,
RSL_108,-43.099125,172.87634,"Glenafric
Qt4, Tiromoana Terrace","Qt4, Tiromoana Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"An extensive marine terrace tilted up to the northeast. The terrace surface rises from ~45 to 80 m elevation over a distance of ~6 km. The shore platform (bedrock strath) is overlain by marine sand and gravel, alluvium, and loess. One IRSL sample and multiple AAR samples were collected.
",Differential GPS,61.5,2.0,,,,0.0,0.0,Mean Sea Level / General definition,61.5,0.0,AAR,Equal to,"Field GA3, Laboratory 9455",OA17-002-001,multiple marine bivalve molluscs,109.0,32.7,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018",Deirdre Ryan,2020-11-16 11:38:12,,59.949999999999996,76.3,92.65,109.0,125.35,141.7,158.05,,Recalculation/Report,,,,,,,
RSL_108,-43.099125,172.87634,"Glenafric
Qt4, Tiromoana Terrace","Qt4, Tiromoana Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"An extensive marine terrace tilted up to the northeast. The terrace surface rises from ~45 to 80 m elevation over a distance of ~6 km. The shore platform (bedrock strath) is overlain by marine sand and gravel, alluvium, and loess. One IRSL sample and multiple AAR samples were collected.
",Differential GPS,61.5,2.0,,,,0.0,0.0,Mean Sea Level / General definition,61.5,0.0,AAR,Equal to,"Field GA4, Laboratory 10938",OA17-003-001,multiple marine bivalve molluscs,111.0,33.3,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018",Deirdre Ryan,2020-11-16 11:38:12,,61.050000000000004,77.7,94.35,111.0,127.65,144.3,160.95,,Recalculation/Report,,,,,,,
RSL_108,-43.099125,172.87634,"Glenafric
Qt4, Tiromoana Terrace","Qt4, Tiromoana Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"An extensive marine terrace tilted up to the northeast. The terrace surface rises from ~45 to 80 m elevation over a distance of ~6 km. The shore platform (bedrock strath) is overlain by marine sand and gravel, alluvium, and loess. One IRSL sample and multiple AAR samples were collected.
",Differential GPS,61.5,2.0,,,,0.0,0.0,Mean Sea Level / General definition,61.5,0.0,AAR,Equal to,"Field GA5, Laboratory 10937",OA17-004-001,multiple marine bivalve molluscs,79.0,23.7,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018",Deirdre Ryan,2020-11-16 11:38:12,,43.45,55.3,67.15,79.0,90.85,102.7,114.55,,Recalculation/Report,,,,,,,
RSL_172,-43.046008,173.03513,"Motunau Beach
Qt6, Motunau Terrace","Qt6, Motunau Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"An extensive marine terrace, up to 3.5 km wide, along one limb of the Montserrat anticline. The wave-cut platform is overlain by marine and terrestrial sediments. Multiple IRSL and AAR samples were collected. The results of IRSL and AAR samples collected from the outer margin suggest a younger, MIS 3 age, in comparison to the more landward samples and the authors interpret the geochronology as indicting partial reoccupation of the terrace by the MIS 3 sea. Only the more inland samples indicating age of initial terrace formation have been inserted into WALIS. These samples (one IRSL and two AAR) were taken from multiple locations along the terrace. Because the IRSL result is rejected by the authors and one AAR sample was taken from a slumped deposit, the RSL indicator is assigned the lat/long of the remaining AAR sample location.",Not reported,70.0,4.0,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,"Field MB5, Laboratory 10930, 10932",OA17-005-001,multiple marine bivalve molluscs,68.0,20.4,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018",Deirdre Ryan,2020-06-01 22:19:27,,37.400000000000006,47.6,57.8,68.0,78.2,88.4,98.6,,Recalculation/Report,,,,,,,
RSL_172,-43.046008,173.03513,"Motunau Beach
Qt6, Motunau Terrace","Qt6, Motunau Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"An extensive marine terrace, up to 3.5 km wide, along one limb of the Montserrat anticline. The wave-cut platform is overlain by marine and terrestrial sediments. Multiple IRSL and AAR samples were collected. The results of IRSL and AAR samples collected from the outer margin suggest a younger, MIS 3 age, in comparison to the more landward samples and the authors interpret the geochronology as indicting partial reoccupation of the terrace by the MIS 3 sea. Only the more inland samples indicating age of initial terrace formation have been inserted into WALIS. These samples (one IRSL and two AAR) were taken from multiple locations along the terrace. Because the IRSL result is rejected by the authors and one AAR sample was taken from a slumped deposit, the RSL indicator is assigned the lat/long of the remaining AAR sample location.",Not reported,70.0,4.0,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,"Field MB6, Laboratory 10931",OA17-006-001,multiple marine bivalve molluscs,83.0,24.9,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018",Deirdre Ryan,2020-06-01 22:19:27,,45.650000000000006,58.1,70.55,83.0,95.45,107.9,120.35,,Recalculation/Report,,,,,,,
RSL_245,-39.82571,174.613663,"Hauriri Terrace
Type Section",Type Section,New Zealand (Aotearoa),Taranaki,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The wave cut platform of the Hauriri Terrace is exposed at c. 2 m above mean sea level and is overlain by approximatley 2 m of fossiliferous marine sand with a basal conglomerate. The terrace riser, marking the location of the associated sea cliff, is an unknown distance landward. 
Fleming (1953) reported a rich marine fauna assemblage within the cover beds east of the nearby Wairoa Stream.",Barometric altimeter,2.0,2.0,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-029,PI83-001-001,wood fragment ,400.0,120.0,,,,,424.0,374.0,Equal to,MIS 11,2.0,2.0,"Pillans, 1990
 Fleming, 1953
 Pillans, 1983",Deirdre Ryan,2020-06-19 22:31:50,,220.0,280.0,340.0,400.0,460.0,520.0,580.0,,Recalculation/Report,,,,,,,
RSL_245,-39.82571,174.613663,"Hauriri Terrace
Type Section",Type Section,New Zealand (Aotearoa),Taranaki,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The wave cut platform of the Hauriri Terrace is exposed at c. 2 m above mean sea level and is overlain by approximatley 2 m of fossiliferous marine sand with a basal conglomerate. The terrace riser, marking the location of the associated sea cliff, is an unknown distance landward. 
Fleming (1953) reported a rich marine fauna assemblage within the cover beds east of the nearby Wairoa Stream.",Barometric altimeter,2.0,2.0,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-028,PI83-002-001,wood fragment ,400.0,120.0,,,,,424.0,374.0,Equal to,MIS 11,2.0,2.0,"Pillans, 1990
 Fleming, 1953
 Pillans, 1983",Deirdre Ryan,2020-06-19 22:31:50,,220.0,280.0,340.0,400.0,460.0,520.0,580.0,,Recalculation/Report,,,,,,,
RSL_245,-39.82571,174.613663,"Hauriri Terrace
Type Section",Type Section,New Zealand (Aotearoa),Taranaki,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The wave cut platform of the Hauriri Terrace is exposed at c. 2 m above mean sea level and is overlain by approximatley 2 m of fossiliferous marine sand with a basal conglomerate. The terrace riser, marking the location of the associated sea cliff, is an unknown distance landward. 
Fleming (1953) reported a rich marine fauna assemblage within the cover beds east of the nearby Wairoa Stream.",Barometric altimeter,2.0,2.0,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-027,PI83-003-001,wood fragment ,400.0,120.0,,,,,424.0,374.0,Equal to,MIS 11,2.0,2.0,"Pillans, 1990
 Fleming, 1953
 Pillans, 1983",Deirdre Ryan,2020-06-19 22:31:50,,220.0,280.0,340.0,400.0,460.0,520.0,580.0,,Recalculation/Report,,,,,,,
RSL_245,-39.82571,174.613663,"Hauriri Terrace
Type Section",Type Section,New Zealand (Aotearoa),Taranaki,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The wave cut platform of the Hauriri Terrace is exposed at c. 2 m above mean sea level and is overlain by approximatley 2 m of fossiliferous marine sand with a basal conglomerate. The terrace riser, marking the location of the associated sea cliff, is an unknown distance landward. 
Fleming (1953) reported a rich marine fauna assemblage within the cover beds east of the nearby Wairoa Stream.",Barometric altimeter,2.0,2.0,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-026,PI83-004-001,wood fragment ,400.0,120.0,,,,,424.0,374.0,Equal to,MIS 11,2.0,2.0,"Pillans, 1990
 Fleming, 1953
 Pillans, 1983",Deirdre Ryan,2020-06-19 22:31:50,,220.0,280.0,340.0,400.0,460.0,520.0,580.0,,Recalculation/Report,,,,,,,
RSL_245,-39.82571,174.613663,"Hauriri Terrace
Type Section",Type Section,New Zealand (Aotearoa),Taranaki,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The wave cut platform of the Hauriri Terrace is exposed at c. 2 m above mean sea level and is overlain by approximatley 2 m of fossiliferous marine sand with a basal conglomerate. The terrace riser, marking the location of the associated sea cliff, is an unknown distance landward. 
Fleming (1953) reported a rich marine fauna assemblage within the cover beds east of the nearby Wairoa Stream.",Barometric altimeter,2.0,2.0,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-041,PI83-005-001,wood fragment ,60.0,18.0,,,,,57.0,29.0,Equal to,MIS 3,2.0,2.0,"Pillans, 1990
 Fleming, 1953
 Pillans, 1983",Deirdre Ryan,2020-06-19 22:31:50,,33.0,42.0,51.0,60.0,69.0,78.0,87.0,,Recalculation/Report,,,,,,,
RSL_38,-39.90947,174.94443,"Rapanui Terrace
Type Section, Castlecliff Beach","Type Section, Castlecliff Beach",New Zealand (Aotearoa),Manawatu-Wanganui,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"A wave cut platform exposed in cliff section with 13 m of coverbeds including ~5.5 m thick marine Rapanui Formation. The marine sediments are black, lamininated, well sorted sand with cross bedding and leached shell in places; however, depositional environment is not interpreted. The section is an unkown distance seaward of the terrace inner margin and the shore platform elevation is used as a marine limiting indicator.

The marine succession is overlain by succession of 0.5 m sands of probable terrestrial origin including a thin lignaceous layer correlated by pollen analysis to the MIS 5e/5d transition, a 1.2 m thick Rapanui Lignite correlated by pollen analysis to MIS 5d, and 6 m of Rapanui Dune Sand correlated to MIS 5c. ",Metered tape or rod,29.0,0.3,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-029,PI83-001-001,wood fragment ,400.0,120.0,,,,,424.0,374.0,Equal to,MIS 11,3.0,1.0,"Bussell, 1992
 Fleming, 1953
 Pillans, 1983
 Pillans, 1990",Deirdre Ryan,2020-06-19 21:48:34,,220.0,280.0,340.0,400.0,460.0,520.0,580.0,,Recalculation/Report,,,,,,,
RSL_38,-39.90947,174.94443,"Rapanui Terrace
Type Section, Castlecliff Beach","Type Section, Castlecliff Beach",New Zealand (Aotearoa),Manawatu-Wanganui,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"A wave cut platform exposed in cliff section with 13 m of coverbeds including ~5.5 m thick marine Rapanui Formation. The marine sediments are black, lamininated, well sorted sand with cross bedding and leached shell in places; however, depositional environment is not interpreted. The section is an unkown distance seaward of the terrace inner margin and the shore platform elevation is used as a marine limiting indicator.

The marine succession is overlain by succession of 0.5 m sands of probable terrestrial origin including a thin lignaceous layer correlated by pollen analysis to the MIS 5e/5d transition, a 1.2 m thick Rapanui Lignite correlated by pollen analysis to MIS 5d, and 6 m of Rapanui Dune Sand correlated to MIS 5c. ",Metered tape or rod,29.0,0.3,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-028,PI83-002-001,wood fragment ,400.0,120.0,,,,,424.0,374.0,Equal to,MIS 11,3.0,1.0,"Bussell, 1992
 Fleming, 1953
 Pillans, 1983
 Pillans, 1990",Deirdre Ryan,2020-06-19 21:48:34,,220.0,280.0,340.0,400.0,460.0,520.0,580.0,,Recalculation/Report,,,,,,,
RSL_38,-39.90947,174.94443,"Rapanui Terrace
Type Section, Castlecliff Beach","Type Section, Castlecliff Beach",New Zealand (Aotearoa),Manawatu-Wanganui,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"A wave cut platform exposed in cliff section with 13 m of coverbeds including ~5.5 m thick marine Rapanui Formation. The marine sediments are black, lamininated, well sorted sand with cross bedding and leached shell in places; however, depositional environment is not interpreted. The section is an unkown distance seaward of the terrace inner margin and the shore platform elevation is used as a marine limiting indicator.

The marine succession is overlain by succession of 0.5 m sands of probable terrestrial origin including a thin lignaceous layer correlated by pollen analysis to the MIS 5e/5d transition, a 1.2 m thick Rapanui Lignite correlated by pollen analysis to MIS 5d, and 6 m of Rapanui Dune Sand correlated to MIS 5c. ",Metered tape or rod,29.0,0.3,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-027,PI83-003-001,wood fragment ,400.0,120.0,,,,,424.0,374.0,Equal to,MIS 11,3.0,1.0,"Bussell, 1992
 Fleming, 1953
 Pillans, 1983
 Pillans, 1990",Deirdre Ryan,2020-06-19 21:48:34,,220.0,280.0,340.0,400.0,460.0,520.0,580.0,,Recalculation/Report,,,,,,,
RSL_38,-39.90947,174.94443,"Rapanui Terrace
Type Section, Castlecliff Beach","Type Section, Castlecliff Beach",New Zealand (Aotearoa),Manawatu-Wanganui,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"A wave cut platform exposed in cliff section with 13 m of coverbeds including ~5.5 m thick marine Rapanui Formation. The marine sediments are black, lamininated, well sorted sand with cross bedding and leached shell in places; however, depositional environment is not interpreted. The section is an unkown distance seaward of the terrace inner margin and the shore platform elevation is used as a marine limiting indicator.

The marine succession is overlain by succession of 0.5 m sands of probable terrestrial origin including a thin lignaceous layer correlated by pollen analysis to the MIS 5e/5d transition, a 1.2 m thick Rapanui Lignite correlated by pollen analysis to MIS 5d, and 6 m of Rapanui Dune Sand correlated to MIS 5c. ",Metered tape or rod,29.0,0.3,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-026,PI83-004-001,wood fragment ,400.0,120.0,,,,,424.0,374.0,Equal to,MIS 11,3.0,1.0,"Bussell, 1992
 Fleming, 1953
 Pillans, 1983
 Pillans, 1990",Deirdre Ryan,2020-06-19 21:48:34,,220.0,280.0,340.0,400.0,460.0,520.0,580.0,,Recalculation/Report,,,,,,,
RSL_38,-39.90947,174.94443,"Rapanui Terrace
Type Section, Castlecliff Beach","Type Section, Castlecliff Beach",New Zealand (Aotearoa),Manawatu-Wanganui,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"A wave cut platform exposed in cliff section with 13 m of coverbeds including ~5.5 m thick marine Rapanui Formation. The marine sediments are black, lamininated, well sorted sand with cross bedding and leached shell in places; however, depositional environment is not interpreted. The section is an unkown distance seaward of the terrace inner margin and the shore platform elevation is used as a marine limiting indicator.

The marine succession is overlain by succession of 0.5 m sands of probable terrestrial origin including a thin lignaceous layer correlated by pollen analysis to the MIS 5e/5d transition, a 1.2 m thick Rapanui Lignite correlated by pollen analysis to MIS 5d, and 6 m of Rapanui Dune Sand correlated to MIS 5c. ",Metered tape or rod,29.0,0.3,,,,,,Mean Sea Level / General definition,,,AAR,Older than,BJP-042,PI83-010-001,wood fragment ,90.0,27.0,,,,,85.0,71.0,Older than,MIS 5a,3.0,1.0,"Bussell, 1992
 Fleming, 1953
 Pillans, 1983
 Pillans, 1990",Deirdre Ryan,2020-06-19 21:48:34,,49.5,63.0,76.5,90.0,103.5,117.0,130.5,,Recalculation/Report,,,,,,,
RSL_38,-39.90947,174.94443,"Rapanui Terrace
Type Section, Castlecliff Beach","Type Section, Castlecliff Beach",New Zealand (Aotearoa),Manawatu-Wanganui,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"A wave cut platform exposed in cliff section with 13 m of coverbeds including ~5.5 m thick marine Rapanui Formation. The marine sediments are black, lamininated, well sorted sand with cross bedding and leached shell in places; however, depositional environment is not interpreted. The section is an unkown distance seaward of the terrace inner margin and the shore platform elevation is used as a marine limiting indicator.

The marine succession is overlain by succession of 0.5 m sands of probable terrestrial origin including a thin lignaceous layer correlated by pollen analysis to the MIS 5e/5d transition, a 1.2 m thick Rapanui Lignite correlated by pollen analysis to MIS 5d, and 6 m of Rapanui Dune Sand correlated to MIS 5c. ",Metered tape or rod,29.0,0.3,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-034,PI83-011-001,wood fragment ,115.0,34.5,,,,,130.0,115.0,Equal to,MIS 5e,3.0,1.0,"Bussell, 1992
 Fleming, 1953
 Pillans, 1983
 Pillans, 1990",Deirdre Ryan,2020-06-19 21:48:34,,63.25,80.5,97.75,115.0,132.25,149.5,166.75,,Recalculation/Report,,,,,,,
RSL_38,-39.90947,174.94443,"Rapanui Terrace
Type Section, Castlecliff Beach","Type Section, Castlecliff Beach",New Zealand (Aotearoa),Manawatu-Wanganui,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"A wave cut platform exposed in cliff section with 13 m of coverbeds including ~5.5 m thick marine Rapanui Formation. The marine sediments are black, lamininated, well sorted sand with cross bedding and leached shell in places; however, depositional environment is not interpreted. The section is an unkown distance seaward of the terrace inner margin and the shore platform elevation is used as a marine limiting indicator.

The marine succession is overlain by succession of 0.5 m sands of probable terrestrial origin including a thin lignaceous layer correlated by pollen analysis to the MIS 5e/5d transition, a 1.2 m thick Rapanui Lignite correlated by pollen analysis to MIS 5d, and 6 m of Rapanui Dune Sand correlated to MIS 5c. ",Metered tape or rod,29.0,0.3,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-035,PI83-012-001,wood fragment ,120.0,36.0,,,,,130.0,115.0,Equal to,MIS 5e,3.0,1.0,"Bussell, 1992
 Fleming, 1953
 Pillans, 1983
 Pillans, 1990",Deirdre Ryan,2020-06-19 21:48:34,,66.0,84.0,102.0,120.0,138.0,156.0,174.0,,Recalculation/Report,,,,,,,
RSL_38,-39.90947,174.94443,"Rapanui Terrace
Type Section, Castlecliff Beach","Type Section, Castlecliff Beach",New Zealand (Aotearoa),Manawatu-Wanganui,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"A wave cut platform exposed in cliff section with 13 m of coverbeds including ~5.5 m thick marine Rapanui Formation. The marine sediments are black, lamininated, well sorted sand with cross bedding and leached shell in places; however, depositional environment is not interpreted. The section is an unkown distance seaward of the terrace inner margin and the shore platform elevation is used as a marine limiting indicator.

The marine succession is overlain by succession of 0.5 m sands of probable terrestrial origin including a thin lignaceous layer correlated by pollen analysis to the MIS 5e/5d transition, a 1.2 m thick Rapanui Lignite correlated by pollen analysis to MIS 5d, and 6 m of Rapanui Dune Sand correlated to MIS 5c. ",Metered tape or rod,29.0,0.3,,,,,,Mean Sea Level / General definition,,,AAR,Equal to,BJP-030,PI83-013-001,wood fragment ,130.0,39.0,,,,,130.0,115.0,Equal to,MIS 5e,3.0,1.0,"Bussell, 1992
 Fleming, 1953
 Pillans, 1983
 Pillans, 1990",Deirdre Ryan,2020-06-19 21:48:34,,71.5,91.0,110.5,130.0,149.5,169.0,188.5,,Recalculation/Report,,,,,,,
