WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age calculation from,Lower RSL,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc,Upper RSL
RSL_286,-49.315728,-67.776302,"San Julian
1-0",1-0,Argentina,Santa Cruz,Sea Level Indicator,Marine Terrace,"Described as a wave cut platform. A 2 m deep pit was dug into the platform, and the deposit was described as being grey silty sand, which contained shells. A thin (< 0.2 m) layer of aeolian sand capped the deposit.  Shell samples for U/Th dating were taken from about 1.2 m below the surface.",Barometric altimeter,16.5,3.3,,,,1.44,5.3,Mean Sea Level / General definition,15.06,4.232316150761896,U-Series,Equal to,6271,RO00-015-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Rostami et al., 2000",Evan Gowan,2020-05-12 06:20:24,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,2.3630515477143117,6.595367698476208,10.827683849238104,15.06,19.2923161507619,23.524632301523795,27.75694845228569,
RSL_286,-49.315728,-67.776302,"San Julian
1-0",1-0,Argentina,Santa Cruz,Sea Level Indicator,Marine Terrace,"Described as a wave cut platform. A 2 m deep pit was dug into the platform, and the deposit was described as being grey silty sand, which contained shells. A thin (< 0.2 m) layer of aeolian sand capped the deposit.  Shell samples for U/Th dating were taken from about 1.2 m below the surface.",Barometric altimeter,16.5,3.3,,,,1.44,5.3,Mean Sea Level / General definition,15.06,4.232316150761896,U-Series,Equal to,5675,RO00-013-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Rostami et al., 2000",Evan Gowan,2020-05-12 06:20:24,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,2.3630515477143117,6.595367698476208,10.827683849238104,15.06,19.2923161507619,23.524632301523795,27.75694845228569,
RSL_291,-44.6815,-65.667633,"Camarones
WP 68",WP 68,Argentina,Chubut,Sea Level Indicator,Beach ridge,Beach ridge with poor morphology. Contained alternating sand and gravel and bedded layers. Contained shells that may be in living position.,Barometric altimeter,7.5,5.59,,,,2.72,0.65,Mean Sea Level / General definition,4.779999999999999,5.59943970411326,U-Series,Equal to,WP 68(1),PA15-003-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,1.0,3.0,"Pappalardo et al., 2015",Evan Gowan,2020-04-28 04:38:13,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-12.018319112339784,-6.4188794082265215,-0.8194397041132611,4.779999999999999,10.37943970411326,15.97887940822652,21.578319112339784,
RSL_297,-44.683133000000005,-65.67886700000001,"Camarones
WP 70",WP 70,Argentina,Chubut,Sea Level Indicator,Beach deposit or beachrock,"A marine deposit (beach deposit) with sand and sorted gravels and abundant shells, overlying sandstone.",Barometric altimeter,6.5,1.3,,,,0.38,4.03,Mean Sea Level / General definition,6.12,2.3979626769405735,U-Series,Equal to,WP 70B,PA15-004-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,1.0,3.0,"Pappalardo et al., 2015",Evan Gowan,2020-08-17 14:00:57,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-1.0738880308217205,1.324074646118853,3.7220373230594266,6.12,8.517962676940574,10.915925353881146,13.31388803082172,
RSL_298,-44.806383000000004,-65.733917,"Camarones
WP 92",WP 92,Argentina,Chubut,Sea Level Indicator,Beach ridge,An outcrop in a beach ridge. Two distinct sorted coarse sand and gravel units with abundant marine fossils. Between the layers is a salitral deposit (seasonal ponds with fluctuating salinity in river beds). The paired shell that was dated was taken from the upper unit.,Barometric altimeter,10.5,1.5,,,,2.72,0.65,Mean Sea Level / General definition,7.779999999999999,1.5348045478170826,U-Series,Equal to,WP 92A(3),PA15-005-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,1.0,3.0,"Pappalardo et al., 2015",Evan Gowan,2020-08-17 14:05:52,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,3.1755863565487514,4.710390904365834,6.245195452182917,7.779999999999999,9.314804547817083,10.849609095634165,12.384413643451246,
RSL_579,-38.856389,-60.021111,"Claromeco
",,Argentina,Buenos Aires,Sea Level Indicator,Beach deposit or beachrock,Described as a beach deposit.,Not reported,7.0,1.4,,,,-0.02,2.81,Mean Sea Level / General definition,7.02,1.9834376723255007,U-Series,Equal to,IS00,IS00-001-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,1.0,3.0,"Isla et al., 2000
 Isla and Angulo, 2016",Evan Gowan,2020-05-15 06:46:33,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,1.0696869830234972,3.053124655348998,5.036562327674499,7.02,9.0034376723255,10.986875344651,12.970313016976501,
RSL_59,-40.772377,-65.035744,"San Antonio Oeste
SAO-6, La Rinconada, beach deposit","SAO-6, La Rinconada, beach deposit",Argentina,Rio Negro,Sea Level Indicator,Beach deposit or beachrock,"Exposure of 0.5 m of beach gravel overlying a marine platform and underlying a soil comprising sand and silt (perhaps a loess), and sand dunes.",Not reported,10.0,3.21,,,,1.29,4.34,Mean Sea Level / General definition,8.71,3.874661275518158,U-Series,Equal to,D-1202-a (KU 590),RA89-001-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Rutter et al., 1989
 Radtke, 1989",Evan Gowan,2020-04-28 03:21:04,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-2.9139838265544746,0.9606774489636845,4.835338724481843,8.71,12.584661275518158,16.459322551036315,20.333983826554476,
RSL_59,-40.772377,-65.035744,"San Antonio Oeste
SAO-6, La Rinconada, beach deposit","SAO-6, La Rinconada, beach deposit",Argentina,Rio Negro,Sea Level Indicator,Beach deposit or beachrock,"Exposure of 0.5 m of beach gravel overlying a marine platform and underlying a soil comprising sand and silt (perhaps a loess), and sand dunes.",Not reported,10.0,3.21,,,,1.29,4.34,Mean Sea Level / General definition,8.71,3.874661275518158,U-Series,Equal to,D-1202-b (KU 690),RA89-002-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Rutter et al., 1989
 Radtke, 1989",Evan Gowan,2020-04-28 03:21:04,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-2.9139838265544746,0.9606774489636845,4.835338724481843,8.71,12.584661275518158,16.459322551036315,20.333983826554476,
RSL_59,-40.772377,-65.035744,"San Antonio Oeste
SAO-6, La Rinconada, beach deposit","SAO-6, La Rinconada, beach deposit",Argentina,Rio Negro,Sea Level Indicator,Beach deposit or beachrock,"Exposure of 0.5 m of beach gravel overlying a marine platform and underlying a soil comprising sand and silt (perhaps a loess), and sand dunes.",Not reported,10.0,3.21,,,,1.29,4.34,Mean Sea Level / General definition,8.71,3.874661275518158,U-Series,Equal to,D-1202-c (KU 912),RA89-003-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Rutter et al., 1989
 Radtke, 1989",Evan Gowan,2020-04-28 03:21:04,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-2.9139838265544746,0.9606774489636845,4.835338724481843,8.71,12.584661275518158,16.459322551036315,20.333983826554476,
RSL_62,-53.501514,-68.09438,"Northeastern Tierra del Fuego
Estancia La Sara, SS-3","Estancia La Sara, SS-3",Argentina,Tierra del Fuego,Sea Level Indicator,Beach deposit or beachrock,"Outcrop from within a gravel pit. Described as a 5 m section of foreshore beach gravels, with pebbles 2-4 cm in size, and mollusc shell fossils collected 2-5 m below the surface.",Not reported,14.3,2.7,,,,0.93,4.95,Mean Sea Level / General definition,13.370000000000001,3.662734634122434,U-Series,Equal to,U 631,BU01-001-001,Mollusk or algae,,,,,,,130.0,71.0,Equal to,MIS 5,1.0,3.0,"Rutter et al., 1989
 Bujalesky and Isla, 2006
 Bujalesky et al., 2001
 Bujalesky, 2007",Evan Gowan,2020-08-18 13:47:45,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,2.381796097632698,6.044530731755133,9.707265365877568,13.370000000000001,17.032734634122434,20.69546926824487,24.358203902367304,
RSL_387,43.52,5.1,"Etang de Berre
43.52",43.52,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Lagoonal deposit,Travertine formed in salt marsh/lagoonal deposit,Not reported,3.0,1.0,,,,0.0,2.0,NGF,3.0,1.4142135623730951,U-Series,Equal to,11A,PR95-001,Mollusk or algae,,,,,,,130.0,115.0,,MIS 5e,4.0,2.0,"Provansal et al., 1995_C.R. Acad. Se, Paris",Matteo Vacchi,2020-10-28 16:50:40,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,-1.2426406871192857,0.1715728752538097,1.5857864376269049,3.0,4.414213562373095,5.82842712474619,7.242640687119286,
RSL_449,43.65,7.15,"Nice
Le Bosquet",Le Bosquet,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,"These deposits are typical of the swash zone, very close to zero in sea level. Modern analog provided",Differential GPS,16.0,0.3,,,,2.0,2.0,NGF,14.0,1.044030650891055,U-Series,Equal to,OS-1,DU08-001-001,Mollusk or algae,,,,,,,,,Equal to,,4.0,3.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:57,,,,,,,,,,Stratigraphic constraint,,10.867908047326836,11.91193869821789,12.955969349108944,14.0,15.044030650891056,16.088061301782112,17.132091952673164,
RSL_449,43.65,7.15,"Nice
Le Bosquet",Le Bosquet,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,"These deposits are typical of the swash zone, very close to zero in sea level. Modern analog provided",Differential GPS,16.0,0.3,,,,2.0,2.0,NGF,14.0,1.044030650891055,U-Series,Equal to,OS-2,DU08-002-001,Mollusk or algae,,,,,,,,,Equal to,,4.0,3.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:57,,,,,,,,,,Stratigraphic constraint,,10.867908047326836,11.91193869821789,12.955969349108944,14.0,15.044030650891056,16.088061301782112,17.132091952673164,
RSL_449,43.65,7.15,"Nice
Le Bosquet",Le Bosquet,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,"These deposits are typical of the swash zone, very close to zero in sea level. Modern analog provided",Differential GPS,16.0,0.3,,,,2.0,2.0,NGF,14.0,1.044030650891055,U-Series,Equal to,OS-3,DU08-03-001,Mollusk or algae,,,,,,,,,Equal to,,4.0,3.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:57,,,,,,,,,,Stratigraphic constraint,,10.867908047326836,11.91193869821789,12.955969349108944,14.0,15.044030650891056,16.088061301782112,17.132091952673164,
RSL_449,43.65,7.15,"Nice
Le Bosquet",Le Bosquet,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,"These deposits are typical of the swash zone, very close to zero in sea level. Modern analog provided",Differential GPS,16.0,0.3,,,,2.0,2.0,NGF,14.0,1.044030650891055,U-Series,Equal to,OS-4,DU08-04-001,Mollusk or algae,,,,,,,,,Equal to,,4.0,3.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:57,,,,,,,,,,Stratigraphic constraint,,10.867908047326836,11.91193869821789,12.955969349108944,14.0,15.044030650891056,16.088061301782112,17.132091952673164,
RSL_449,43.65,7.15,"Nice
Le Bosquet",Le Bosquet,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,"These deposits are typical of the swash zone, very close to zero in sea level. Modern analog provided",Differential GPS,16.0,0.3,,,,2.0,2.0,NGF,14.0,1.044030650891055,U-Series,Equal to,OS-5,DU08-05-001,Mollusk or algae,,,,,,,,,Equal to,,4.0,3.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:57,,,,,,,,,,Stratigraphic constraint,,10.867908047326836,11.91193869821789,12.955969349108944,14.0,15.044030650891056,16.088061301782112,17.132091952673164,
RSL_449,43.65,7.15,"Nice
Le Bosquet",Le Bosquet,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,"These deposits are typical of the swash zone, very close to zero in sea level. Modern analog provided",Differential GPS,16.0,0.3,,,,2.0,2.0,NGF,14.0,1.044030650891055,U-Series,Equal to,OS-6,DU08-06-001,Mollusk or algae,,,,,,,,,Equal to,,4.0,3.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:57,,,,,,,,,,Stratigraphic constraint,,10.867908047326836,11.91193869821789,12.955969349108944,14.0,15.044030650891056,16.088061301782112,17.132091952673164,
RSL_451,43.69,7.24,"Nice
Les amandier",Les amandier,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,These deposits are typical of the very shallow nearshore zone. Modern analog is provided,Differential GPS,10.0,0.3,,,,-0.25,2.5,NGF,10.25,1.285496013218244,U-Series,Equal to,SP-1,DU08-07-001,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,4.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:31,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,6.393511960345268,7.679007973563512,8.964503986781756,10.25,11.535496013218244,12.820992026436489,14.106488039654732,
RSL_451,43.69,7.24,"Nice
Les amandier",Les amandier,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,These deposits are typical of the very shallow nearshore zone. Modern analog is provided,Differential GPS,10.0,0.3,,,,-0.25,2.5,NGF,10.25,1.285496013218244,U-Series,Equal to,SP-2,DU08-08-001,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,4.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:31,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,6.393511960345268,7.679007973563512,8.964503986781756,10.25,11.535496013218244,12.820992026436489,14.106488039654732,
RSL_451,43.69,7.24,"Nice
Les amandier",Les amandier,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,These deposits are typical of the very shallow nearshore zone. Modern analog is provided,Differential GPS,10.0,0.3,,,,-0.25,2.5,NGF,10.25,1.285496013218244,U-Series,Equal to,SP-3,DU08-09-001,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,4.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:31,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,6.393511960345268,7.679007973563512,8.964503986781756,10.25,11.535496013218244,12.820992026436489,14.106488039654732,
RSL_451,43.69,7.24,"Nice
Les amandier",Les amandier,France,Provence-Alpes-Cote d'Azur,Sea Level Indicator,Beach face,These deposits are typical of the very shallow nearshore zone. Modern analog is provided,Differential GPS,10.0,0.3,,,,-0.25,2.5,NGF,10.25,1.285496013218244,U-Series,Equal to,SP-4,DU08-10-001,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,4.0,"Dubar et al., 2008",Matteo Vacchi,2020-04-28 03:28:31,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,6.393511960345268,7.679007973563512,8.964503986781756,10.25,11.535496013218244,12.820992026436489,14.106488039654732,
RSL_928,33.093,35.105,"Rosh Hanikra
SB",SB,Israel,The North,Sea Level Indicator,Beach swash deposit,"The whole unit (Yasaf) is younger than MIS7 based on one OSL age obtained for the top of the underlying sandstone unit (Regba), dated in RHN to 215 ± 22ka. The Strombus unit overlying the Regba unit, was dated by U-Th.  Fragments of 3 Strombuses divided to sub fragments were found recrystallized   to calcite. The average age of  ~110 ± 8 ka indicates diagenesis (shortly after the sea level retreat) under meteoric water, and therefore, falling RSL. Based on these two constrains the Strombus unit is younger than MIS7 and older than ~110 ± 8 ka ",Differential GPS,1.27,0.48,,,,0.07,0.14,ILSD,1.2,0.4850773134253961,U-Series,Equal to,RH-S-1.1 A,SI16-001,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,3.0,"Sivan et al., 2016
 Sisma Ventura et al., 2017
 Sivan et al., 1999",Dorit Sivan and Ehud Galili,2020-10-15 11:12:03,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,-0.25523194027618845,0.22984537314920772,0.7149226865746039,1.2,1.685077313425396,2.1701546268507923,2.655231940276188,
RSL_928,33.093,35.105,"Rosh Hanikra
SB",SB,Israel,The North,Sea Level Indicator,Beach swash deposit,"The whole unit (Yasaf) is younger than MIS7 based on one OSL age obtained for the top of the underlying sandstone unit (Regba), dated in RHN to 215 ± 22ka. The Strombus unit overlying the Regba unit, was dated by U-Th.  Fragments of 3 Strombuses divided to sub fragments were found recrystallized   to calcite. The average age of  ~110 ± 8 ka indicates diagenesis (shortly after the sea level retreat) under meteoric water, and therefore, falling RSL. Based on these two constrains the Strombus unit is younger than MIS7 and older than ~110 ± 8 ka ",Differential GPS,1.27,0.48,,,,0.07,0.14,ILSD,1.2,0.4850773134253961,U-Series,Equal to,RH-S-1.1 B,SI16-002,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,3.0,"Sivan et al., 2016
 Sisma Ventura et al., 2017
 Sivan et al., 1999",Dorit Sivan and Ehud Galili,2020-10-15 11:12:03,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,-0.25523194027618845,0.22984537314920772,0.7149226865746039,1.2,1.685077313425396,2.1701546268507923,2.655231940276188,
RSL_928,33.093,35.105,"Rosh Hanikra
SB",SB,Israel,The North,Sea Level Indicator,Beach swash deposit,"The whole unit (Yasaf) is younger than MIS7 based on one OSL age obtained for the top of the underlying sandstone unit (Regba), dated in RHN to 215 ± 22ka. The Strombus unit overlying the Regba unit, was dated by U-Th.  Fragments of 3 Strombuses divided to sub fragments were found recrystallized   to calcite. The average age of  ~110 ± 8 ka indicates diagenesis (shortly after the sea level retreat) under meteoric water, and therefore, falling RSL. Based on these two constrains the Strombus unit is younger than MIS7 and older than ~110 ± 8 ka ",Differential GPS,1.27,0.48,,,,0.07,0.14,ILSD,1.2,0.4850773134253961,U-Series,Equal to,RH-S-1.1 C,SI16-003,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,3.0,"Sivan et al., 2016
 Sisma Ventura et al., 2017
 Sivan et al., 1999",Dorit Sivan and Ehud Galili,2020-10-15 11:12:03,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,-0.25523194027618845,0.22984537314920772,0.7149226865746039,1.2,1.685077313425396,2.1701546268507923,2.655231940276188,
RSL_928,33.093,35.105,"Rosh Hanikra
SB",SB,Israel,The North,Sea Level Indicator,Beach swash deposit,"The whole unit (Yasaf) is younger than MIS7 based on one OSL age obtained for the top of the underlying sandstone unit (Regba), dated in RHN to 215 ± 22ka. The Strombus unit overlying the Regba unit, was dated by U-Th.  Fragments of 3 Strombuses divided to sub fragments were found recrystallized   to calcite. The average age of  ~110 ± 8 ka indicates diagenesis (shortly after the sea level retreat) under meteoric water, and therefore, falling RSL. Based on these two constrains the Strombus unit is younger than MIS7 and older than ~110 ± 8 ka ",Differential GPS,1.27,0.48,,,,0.07,0.14,ILSD,1.2,0.4850773134253961,U-Series,Equal to,RH-S-1.2 C,SI16-004,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,3.0,"Sivan et al., 2016
 Sisma Ventura et al., 2017
 Sivan et al., 1999",Dorit Sivan and Ehud Galili,2020-10-15 11:12:03,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,-0.25523194027618845,0.22984537314920772,0.7149226865746039,1.2,1.685077313425396,2.1701546268507923,2.655231940276188,
RSL_928,33.093,35.105,"Rosh Hanikra
SB",SB,Israel,The North,Sea Level Indicator,Beach swash deposit,"The whole unit (Yasaf) is younger than MIS7 based on one OSL age obtained for the top of the underlying sandstone unit (Regba), dated in RHN to 215 ± 22ka. The Strombus unit overlying the Regba unit, was dated by U-Th.  Fragments of 3 Strombuses divided to sub fragments were found recrystallized   to calcite. The average age of  ~110 ± 8 ka indicates diagenesis (shortly after the sea level retreat) under meteoric water, and therefore, falling RSL. Based on these two constrains the Strombus unit is younger than MIS7 and older than ~110 ± 8 ka ",Differential GPS,1.27,0.48,,,,0.07,0.14,ILSD,1.2,0.4850773134253961,U-Series,Equal to,RH-S-1.2 A,SI16-005,Mollusk or algae,,,,,,,130.0,115.0,Equal to,MIS 5e,4.0,3.0,"Sivan et al., 2016
 Sisma Ventura et al., 2017
 Sivan et al., 1999",Dorit Sivan and Ehud Galili,2020-10-15 11:12:03,115.0,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130.0,Stratigraphic constraint,,-0.25523194027618845,0.22984537314920772,0.7149226865746039,1.2,1.685077313425396,2.1701546268507923,2.655231940276188,
